,account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
1535,1720,1995-05-16,monthly,Jablonec n. Nisou,1,0,,,,,F,,3300,100,7,22400,300
1536,1721,1993-03-25,monthly,Frydek - Mistek,1,0,,,,,F,,4700,100,41,40200,1100
1537,1722,1996-03-11,monthly,Ceska Lipa,1,0,,,,,F,,40960,15,70,75856,800
1538,1723,1997-11-04,monthly,Karvina,2,0,,,,,F,,20400,8,29,79777,600
1539,1724,1997-06-07,monthly,Rychnov nad Kneznou,1,0,,,,,F,,13900,15,39,33162,1100
1540,1726,1993-01-03,monthly,Rychnov nad Kneznou,2,0,,,,,F,,31840,15,154,51964,1000
1541,1727,1997-10-11,monthly,Nymburk,1,0,,,,,F,,28000,15,28,64983,1000
1542,1728,1995-06-23,monthly,Ostrava - mesto,1,0,,,,,F,,17600,15,95,51348,1000
1543,1729,1997-09-08,monthly,Blansko,2,0,,,,,F,,11300,15,38,46475,900
1544,1730,1993-01-09,monthly,Hl.m. Praha,1,0,,,,,F,,14850,15,141,74914,900
1545,1731,1993-01-14,monthly,Decin,2,0,,,,,F,,8650,15,139,37838,200
1546,1732,1996-02-20,monthly,Trutnov,1,1,,,,,F,,48600,15,71,118028,400
1547,1733,1996-04-20,monthly,Pisek,1,0,,,,,F,,61900,15,66,130294,900
1548,1734,1997-04-10,monthly,Litomerice,1,1,,,,,F,,21800,15,44,86317,1000
1549,1735,1996-12-04,monthly,Havlickuv Brod,1,0,,,,,F,,3100,300,11,24000,1100
1550,1736,1997-02-26,monthly,Ostrava - mesto,2,0,,,,,F,,12650,15,41,41232,900
1551,1737,1996-02-13,monthly,Vsetin,1,0,,,,,F,,24320,15,71,56410,600
1552,1738,1996-08-06,monthly,Cesky Krumlov,1,0,,,,,F,,5800,15,59,18750,400
1553,1739,1996-07-08,monthly,Beroun,1,0,,,,,F,,23900,15,62,68756,700
1554,1740,1997-03-13,monthly,Hodonin,1,0,,,,,F,,3680,15,39,20950,600
1555,1741,1995-05-10,monthly,Tabor,1,0,,,,,F,,12400,15,83,39845,1100
1556,1742,1995-10-08,monthly,Frydek - Mistek,1,0,,,,,F,,46880,15,79,78994,800
1557,1743,1993-06-04,monthly,Trutnov,2,0,,,,,F,,5400,15,135,51485,800
1558,1744,1996-02-07,monthly,Sumperk,1,0,,,,,F,,11400,15,71,30344,600
1559,1745,1996-10-19,monthly,Blansko,1,1,,,,,F,,62800,0,62,125602,-166
1560,1746,1997-03-11,monthly,Hl.m. Praha,1,0,,,,,F,,53200,15,44,111881,1100
1561,1747,1997-08-14,monthly,Sokolov,1,0,,,,,F,,1900,15,29,21162,600
1562,1749,1995-10-14,monthly,Zlin,1,1,,,,,F,,51900,15,80,136332,1000
1563,1750,1993-01-26,monthly,Hl.m. Praha,1,1,,,,,F,,64900,15,150,131102,1100
1564,1751,1996-10-04,monthly,Blansko,1,0,,,,,F,,16900,15,72,53626,700
1565,1752,1996-05-08,monthly,Frydek - Mistek,1,1,,,,,F,,24320,15,66,72292,1100
1566,1753,1997-06-14,monthly,Novy Jicin,1,1,,,,,F,,25500,300,25,92154,900
1567,1754,1996-12-01,monthly,Usti nad Orlici,1,1,,,,,F,,59700,15,67,140087,200
1568,1756,1995-10-26,monthly,Louny,1,1,,,,,F,,25900,15,78,83231,900
1569,1757,1995-03-27,monthly,Prerov,1,0,,,,,F,,59600,15,91,131906,200
1570,1758,1996-07-08,monthly,Tabor,1,0,,,,,F,,62700,15,71,100439,700
1571,1759,1996-01-25,monthly,Most,2,0,,,,,F,,20800,15,73,62709,300
1572,1760,1995-11-11,monthly,Blansko,2,1,,,,,F,,12600,15,71,55151,600
1573,1761,1993-08-24,monthly,Karlovy Vary,1,0,,,,,F,,29400,15,166,56143,700
1574,1762,1993-12-11,monthly,Plzen - sever,1,0,248148.0,6893.0,36.0,A,T,F,34560,15,128,67486,600
1575,1763,1996-03-06,monthly,Opava,1,1,,,,,F,,29600,15,70,75594,600
1576,1764,1997-09-04,monthly,Frydek - Mistek,1,1,,,,,F,,13100,15,36,66057,900
1577,1765,1996-07-21,monthly,Pisek,2,0,,,,,F,,7000,15,56,25747,400
1578,1766,1994-09-03,monthly,Plzen - sever,1,1,30060.0,501.0,60.0,C,T,F,20000,15,107,69383,500
1579,1767,1993-10-20,monthly,Tabor,2,0,,,,,F,,43200,15,128,86730,1100
1580,1768,1993-12-20,monthly,Cesky Krumlov,1,0,,,,,F,,32640,15,127,68287,1100
1581,1769,1995-01-25,monthly,Most,1,0,,,,,F,,22240,15,103,39612,200
1582,1770,1994-02-08,monthly,Znojmo,1,1,,,,,F,,22200,15,119,88123,1000
1583,1771,1993-03-28,monthly,Jesenik,1,0,,,,,F,,14500,15,180,42853,500
1584,1773,1993-04-19,monthly,Decin,1,0,,,,,F,,4700,15,133,24927,300
1585,1774,1996-09-10,monthly,Trebic,2,0,,,,,F,,3300,15,57,20080,300
1586,1775,1993-02-27,monthly,Pelhrimov,1,0,,,,,F,,19900,15,138,35818,900
1587,1776,1997-07-27,monthly,Liberec,1,0,43200.0,1800.0,24.0,C,T,F,17000,15,36,62263,400
1588,1777,1996-10-10,monthly,Prostejov,1,1,,,,,F,,24700,15,54,88225,1000
1589,1778,1995-02-25,monthly,Cesky Krumlov,1,1,,,,,F,,24320,15,95,74649,900
1590,1779,1993-08-15,monthly,Decin,1,1,,,,,F,,61300,15,132,130716,1000
1591,1780,1993-04-02,monthly,Hl.m. Praha,1,1,,,,,F,,57000,15,144,137726,900
1592,1781,1996-06-23,monthly,Praha - vychod,1,0,,,,,F,,24600,15,79,69580,400
1593,1782,1993-05-12,monthly,Mlada Boleslav,1,0,,,,,F,,8900,15,131,86875,700
1594,1783,1997-09-11,monthly,Karvina,1,0,,,,,F,,10900,15,37,47570,900
1595,1784,1993-05-08,monthly,Kromeriz,2,0,,,,,F,,28000,15,137,43155,400
1596,1785,1996-10-25,monthly,Usti nad Orlici,1,0,,,,,F,,6900,15,50,38171,1100
1597,1786,1993-05-25,monthly,Hl.m. Praha,2,1,,,,,F,,45920,15,143,91021,1000
1598,1788,1994-01-04,monthly,Hl.m. Praha,1,0,,,,,F,,33600,15,143,59549,1100
1599,1789,1993-10-23,monthly,Nachod,2,1,,,,,F,,5500,100,50,72010,400
1600,1790,1997-09-08,monthly,Karvina,1,0,,,,,F,,10700,15,35,56393,600
1601,1791,1996-02-03,monthly,Hl.m. Praha,1,0,,,,,F,,12600,15,75,63510,300
1602,1792,1993-12-16,monthly,Melnik,1,0,,,,,F,,13150,15,118,33938,1000
1603,1793,1995-06-10,monthly,Breclav,1,0,,,,,F,,19000,15,89,55295,200
1604,1794,1997-07-23,monthly,Ostrava - mesto,1,0,,,,,F,,10240,15,38,39287,1000
1605,1795,1997-08-21,monthly,Blansko,1,1,,,,,F,,23100,15,34,77313,500
1606,1796,1995-10-14,monthly,Pisek,1,0,,,,,F,,21800,15,77,71490,400
1607,1797,1994-08-01,monthly,Karlovy Vary,1,1,,,,,F,,44160,15,113,85296,500
1608,1798,1997-11-28,monthly,Nachod,1,0,,,,,F,,36480,15,28,79936,800
1609,1799,1996-09-13,monthly,Nymburk,1,0,,,,,F,,10850,15,57,28858,600
1610,1800,1996-03-14,monthly,Trutnov,1,0,,,,,F,,21800,15,68,67390,400
1611,1801,1993-02-13,monthly,Nachod,1,0,165960.0,4610.0,36.0,A,T,F,54300,15,188,148809,700
1612,1802,1995-03-10,monthly,Prerov,2,0,,,,,F,,8600,15,93,36308,800
1613,1803,1995-07-29,monthly,Karlovy Vary,1,1,,,,,F,,7800,15,108,78117,400
1614,1805,1993-02-02,monthly,Hl.m. Praha,1,0,,,,,F,,58000,15,159,148229,1100
1615,1806,1993-01-19,monthly,Teplice,2,0,,,,,F,,9650,15,139,34124,400
1616,1807,1997-10-15,monthly,Tabor,1,0,,,,,F,,30720,15,30,73925,200
1617,1808,1997-05-16,monthly,Plzen - sever,2,0,385584.0,8033.0,48.0,C,T,F,61900,15,47,156592,400
1618,1810,1995-09-03,monthly,Svitavy,1,0,,,,,F,,25600,15,82,61028,800
1619,1811,1993-09-22,monthly,Teplice,1,0,239460.0,3991.0,60.0,C,T,F,23200,15,142,80438,300
1620,1812,1996-10-08,monthly,Tachov,1,0,,,,,F,,6150,15,49,22282,1000
1621,1813,1994-02-11,monthly,Pardubice,1,0,,,,,F,,63700,15,176,148219,1100
1622,1814,1997-09-23,monthly,Pelhrimov,2,0,,,,,F,,6950,15,29,40367,1100
1623,1815,1993-04-17,monthly,Zdar nad Sazavou,1,0,,,,,F,,25400,15,140,60602,500
1624,1816,1993-10-08,monthly,Chrudim,2,0,,,,,F,,4250,15,127,27063,1000
1625,1817,1996-12-16,monthly,Praha - vychod,1,1,,,,,F,,18500,15,50,74896,700
1626,1818,1997-02-25,monthly,Brno - mesto,1,0,,,,,F,,22600,15,46,79888,300
1627,1820,1994-04-22,monthly,Praha - vychod,1,0,,,,,F,,18100,15,115,56069,500
1628,1821,1995-04-07,monthly,Karvina,2,0,,,,,F,,24480,15,91,64090,500
1629,1822,1993-05-05,monthly,Sokolov,2,0,,,,,F,,13700,15,137,48587,900
1630,1823,1996-09-28,monthly,Beroun,1,0,,,,,F,,10300,15,51,27648,1000
1631,1824,1994-01-17,monthly,Usti nad Orlici,1,0,,,,,F,,26600,15,119,92917,300
1632,1825,1995-12-05,monthly,Beroun,1,0,,,,,F,,25200,15,86,62135,500
1633,1826,1994-05-22,monthly,Kolin,1,1,,,,,F,,33600,15,114,77283,600
1634,1827,1993-09-06,monthly,Praha - vychod,1,0,,,,,F,,11000,15,129,32280,400
1635,1828,1994-09-28,monthly,Hl.m. Praha,2,0,,,,,F,,64800,15,139,186881,1000
1636,1829,1993-02-27,monthly,Hradec Kralove,2,0,,,,,F,,22300,15,148,46470,900
1637,1830,1993-02-08,monthly,Praha - vychod,2,0,,,,,F,,28300,15,147,53212,1000
1638,1831,1993-09-21,monthly,Hl.m. Praha,1,0,,,,,F,,13400,15,123,35919,600
1639,1832,1996-04-01,monthly,Karvina,1,0,,,,,F,,23600,15,73,71640,1100
1640,1833,1997-11-15,monthly,Brno - mesto,1,0,,,,,F,,10600,15,24,47006,900
1641,1834,1993-08-03,monthly,Uherske Hradiste,1,0,,,,,F,,35520,15,138,88671,700
1642,1835,1994-12-24,monthly,Ostrava - mesto,1,1,,,,,F,,26500,15,103,102173,800
1643,1836,1996-02-15,monthly,Havlickuv Brod,1,0,,,,,F,,29500,15,74,64798,900
1644,1837,1993-06-24,monthly,Cheb,1,0,,,,,F,,25800,15,133,111641,300
1645,1838,1994-05-26,monthly,Frydek - Mistek,1,0,,,,,F,,53000,15,116,128335,400
1646,1839,1997-06-22,monthly,Kolin,1,0,,,,,F,,12800,15,38,73100,600
1647,1840,1997-01-22,monthly,Tabor,1,0,,,,,F,,24500,15,50,43051,900
1648,1841,1997-06-12,monthly,Liberec,2,1,,,,,F,,14880,15,48,52708,300
1649,1843,1993-01-30,monthly,Pribram,1,1,105804.0,2939.0,36.0,A,T,F,18344,15,152,71458,1000
1650,1844,1993-01-06,monthly,Chrudim,1,0,,,,,F,,6840,15,145,47335,500
1651,1845,1997-08-20,monthly,Pardubice,2,0,,,,,F,,50500,15,41,126773,800
1652,1846,1995-06-17,monthly,Kutna Hora,1,0,,,,,F,,7560,15,81,28322,1000
1653,1847,1996-04-04,monthly,Pardubice,2,0,,,,,F,,13200,15,67,62975,1100
1654,1848,1994-08-04,monthly,Hl.m. Praha,2,0,,,,,F,,6700,15,117,35868,1000
1655,1851,1993-05-23,monthly,Brno - venkov,1,0,,,,,F,,24200,15,168,63082,1000
1656,1852,1993-07-05,monthly,Jablonec n. Nisou,1,0,,,,,F,,4200,15,140,31856,400
1657,1853,1997-01-29,monthly,Melnik,1,0,,,,,F,,16400,15,82,61315,800
1658,1854,1997-02-02,monthly,Ceska Lipa,1,0,,,,,F,,28600,15,48,74351,200
1659,1855,1996-10-27,monthly,Chomutov,1,0,,,,,F,,12750,15,49,32266,400
1660,1856,1994-06-19,monthly,Plzen - mesto,1,0,,,,,F,,5160,15,105,33202,800
1661,1857,1997-08-18,monthly,Litomerice,2,0,,,,,F,,8100,15,42,61859,1100
1662,1858,1995-02-18,monthly,Olomouc,1,0,,,,,F,,14250,15,90,36429,900
1663,1859,1996-02-02,monthly,Svitavy,1,0,,,,,F,,13950,15,71,30921,1100
1664,1860,1997-01-02,monthly,Karvina,1,0,,,,,F,,5280,15,49,22611,600
1665,1861,1993-07-02,monthly,Brno - mesto,2,0,,,,,F,,34080,15,137,97824,500
1666,1863,1997-04-01,monthly,Uherske Hradiste,2,0,,,,,F,,15040,15,56,59684,1100
1667,1865,1994-05-04,monthly,Hl.m. Praha,1,0,,,,,F,,10900,15,113,42820,800
1668,1866,1997-11-17,monthly,Kladno,1,0,,,,,F,,15500,15,29,59117,300
1669,1867,1995-11-15,monthly,Usti nad Orlici,1,1,,,,,F,,30000,15,75,91733,800
1670,1869,1996-06-14,monthly,Hl.m. Praha,1,1,37944.0,1054.0,36.0,C,T,F,31400,15,61,100075,500
1671,1870,1994-06-25,monthly,Praha - vychod,1,1,,,,,F,,28600,15,110,78638,700
1672,1871,1994-05-10,monthly,Rychnov nad Kneznou,1,0,,,,,F,,29000,15,114,75911,200
1673,1872,1997-09-17,monthly,Trebic,2,0,,,,,F,,13600,15,34,66821,700
1674,1874,1993-03-27,monthly,Nymburk,2,0,,,,,F,,3000,15,135,36801,400
1675,1875,1993-08-21,monthly,Chrudim,1,0,,,,,F,,4600,15,125,25839,1000
1676,1876,1997-09-20,monthly,Hl.m. Praha,1,1,209040.0,8710.0,24.0,C,T,F,45440,15,34,74277,900
1677,1877,1993-12-13,monthly,Sumperk,1,0,,,,,F,,11200,15,118,52309,700
1678,1879,1994-05-13,monthly,Praha - vychod,1,0,,,,,F,,5300,15,113,18341,1000
1679,1880,1994-02-25,monthly,Sumperk,1,0,,,,,F,,33900,15,204,91958,500
1680,1881,1997-08-17,monthly,Prostejov,1,0,,,,,F,,12200,15,35,39288,1100
1681,1882,1993-12-21,monthly,Hl.m. Praha,1,0,,,,,F,,11400,15,131,34014,300
1682,1884,1996-12-24,monthly,Brno - mesto,1,0,,,,,F,,16900,15,50,43390,800
1683,1885,1996-08-13,monthly,Pardubice,1,1,,,,,F,,30300,15,96,69732,600
1684,1886,1996-03-05,monthly,Ceska Lipa,2,0,162468.0,4513.0,36.0,C,T,F,34500,15,69,83863,700
1685,1887,1993-05-09,monthly,Frydek - Mistek,1,0,,,,,F,,8200,15,151,46923,900
1686,1888,1996-10-21,monthly,Kutna Hora,1,0,57360.0,4780.0,12.0,B,T,T,29100,2,82,78725,-5851
1687,1889,1995-02-06,monthly,Kromeriz,1,0,,,,,F,,9450,15,89,45255,800
1688,1891,1993-04-10,monthly,Ceska Lipa,1,0,,,,,F,,7980,15,178,91604,800
1689,1892,1993-07-13,monthly,Plzen - sever,2,0,,,,,F,,8500,15,127,31010,900
1690,1893,1996-07-20,monthly,Rychnov nad Kneznou,2,0,,,,,F,,60500,15,75,147449,900
1691,1894,1996-08-29,monthly,Kutna Hora,1,1,,,,,F,,34000,15,58,89165,1100
1692,1895,1996-07-12,monthly,Jablonec n. Nisou,2,0,,,,,F,,20381,15,62,63939,12112
1693,1896,1993-10-05,monthly,Ostrava - mesto,1,0,,,,,F,,59300,15,159,144478,600
1694,1898,1993-04-01,monthly,Karvina,2,0,,,,,F,,20101,15,144,50545,1000
1695,1899,1996-11-05,monthly,Plzen - mesto,1,0,,,,,F,,3520,15,53,27895,800
1696,1900,1996-07-27,monthly,Plzen - jih,1,1,,,,,F,,24200,15,59,85653,1000
1697,1901,1995-12-01,monthly,Cesky Krumlov,1,0,,,,,F,,18500,15,75,62730,1100
1698,1903,1996-07-05,monthly,Praha - zapad,1,1,,,,,F,,8910,15,77,62799,1100
1699,1904,1996-05-18,monthly,Karvina,1,0,,,,,F,,13600,15,71,44396,500
1700,1905,1996-05-25,monthly,Chomutov,2,0,,,,,F,,13800,15,64,59419,400
1701,1906,1996-08-01,monthly,Hl.m. Praha,1,0,44952.0,1873.0,24.0,C,T,F,53400,15,69,127317,1000
1702,1907,1997-03-25,monthly,Hl.m. Praha,1,0,,,,,F,,17800,15,44,70444,700
1703,1908,1994-09-13,monthly,Strakonice,1,0,,,,,F,,11500,15,105,33344,700
1704,1909,1993-01-12,monthly,Ceske Budejovice,1,0,,,,,F,,4950,15,139,26403,800
1705,1910,1996-09-06,monthly,Prostejov,1,1,,,,,F,,41760,15,58,107910,800
1706,1911,1994-08-21,monthly,Frydek - Mistek,1,0,,,,,F,,39040,1,109,64917,-2020
1707,1912,1993-08-15,monthly,Zlin,1,0,,,,,F,,9300,15,125,45606,1000
1708,1913,1996-06-06,monthly,Rychnov nad Kneznou,1,0,,,,,F,,7830,15,82,69499,300
1709,1914,1995-01-24,monthly,Plzen - jih,1,1,,,,,F,,28320,15,130,80553,700
1710,1915,1997-04-14,monthly,Benesov,1,0,,,,,F,,11500,15,44,34137,900
1711,1916,1996-02-16,monthly,Olomouc,1,0,,,,,F,,11700,15,87,65146,300
1712,1917,1995-12-13,monthly,Opava,1,0,,,,,F,,3700,15,69,26464,1000
1713,1918,1994-04-10,monthly,Karlovy Vary,1,0,,,,,F,,10400,15,123,37580,800
1714,1919,1994-12-04,monthly,Pisek,1,1,,,,,F,,60800,15,110,133745,800
1715,1920,1996-04-08,monthly,Teplice,1,0,,,,,F,,29600,15,91,66226,700
1716,1921,1997-06-27,monthly,Havlickuv Brod,1,0,,,,,F,,4000,15,40,23810,900
1717,1922,1996-02-09,monthly,Prostejov,2,1,,,,,F,,64900,15,77,115427,800
1718,1924,1996-05-16,monthly,Zdar nad Sazavou,1,1,,,,,F,,12050,15,59,69907,300
1719,1925,1993-08-03,monthly,Pribram,2,0,,,,,F,,11300,15,131,43198,600
1720,1926,1993-01-06,monthly,Litomerice,2,0,,,,,F,,5640,15,171,32624,700
1721,1927,1995-08-04,monthly,Havlickuv Brod,2,0,,,,,F,,8610,15,83,28661,600
1722,1928,1997-03-02,monthly,Karvina,1,0,55632.0,2318.0,24.0,C,T,F,23522,15,52,56990,500
1723,1929,1997-07-06,monthly,Hl.m. Praha,1,1,,,,,F,,6870,15,47,57532,600
1724,1930,1993-06-27,monthly,Beroun,1,0,,,,,F,,6100,15,130,36529,1100
1725,1931,1993-11-23,monthly,Strakonice,2,0,,,,,F,,23040,15,139,42607,1100
1726,1932,1996-04-03,monthly,Jablonec n. Nisou,1,0,,,,,F,,22651,0,77,44348,-3400
1727,1933,1997-04-04,monthly,Jablonec n. Nisou,1,0,,,,,F,,3804,15,43,30827,1100
1728,1934,1994-10-05,monthly,Nachod,2,0,,,,,F,,29760,15,129,112712,300
1729,1935,1996-08-15,monthly,Louny,1,0,,,,,F,,60000,15,57,140272,1100
1730,1936,1995-07-18,monthly,Karvina,1,0,,,,,F,,4410,15,79,26266,500
1731,1937,1993-05-18,monthly,Liberec,1,0,,,,,F,,5450,15,131,30336,1100
1732,1938,1994-06-25,monthly,Hl.m. Praha,1,0,,,,,F,,33120,15,110,83399,600
1733,1940,1993-12-22,monthly,Usti nad Orlici,2,0,,,,,F,,5600,15,117,26055,700
1734,1941,1993-11-15,monthly,Prostejov,2,0,,,,,F,,49800,15,122,69896,200
1735,1943,1996-11-26,monthly,Nymburk,2,1,,,,,F,,15200,15,52,71840,300
1736,1944,1993-02-12,monthly,Olomouc,1,1,,,,,F,,26080,15,145,68964,700
1737,1945,1995-11-09,monthly,Breclav,1,0,,,,,F,,47200,15,77,69976,700
1738,1946,1997-09-16,monthly,Nachod,1,0,,,,,F,,18100,15,33,61275,600
1739,1947,1993-11-12,monthly,Jablonec n. Nisou,2,0,,,,,F,,14600,15,120,64753,900
1740,1948,1996-04-08,monthly,Zlin,2,0,,,,,F,,63900,15,98,149751,800
1741,1949,1994-05-04,monthly,Usti nad Labem,1,0,,,,,F,,18400,15,126,52902,500
1742,1950,1997-08-01,monthly,Karvina,1,0,,,,,F,,12700,15,36,43571,700
1743,1951,1997-08-07,monthly,Cheb,1,0,,,,,F,,21000,15,36,82400,900
1744,1952,1993-11-28,monthly,Karvina,1,0,,,,,F,,38240,15,125,57016,-2102
1745,1954,1996-06-05,monthly,Olomouc,2,0,,,,,F,,4410,15,63,19779,1000
1746,1955,1995-01-07,monthly,Semily,1,0,,,,,F,,3870,15,91,21913,600
1747,1956,1997-05-23,monthly,Vyskov,1,0,,,,,F,,12800,15,48,58534,300
1748,1957,1996-09-18,monthly,Decin,1,0,,,,,F,,8610,15,68,43072,800
1749,1958,1994-10-24,monthly,Teplice,2,0,,,,,F,,12500,15,97,46921,600
1750,1959,1993-12-24,monthly,Uherske Hradiste,1,0,,,,,F,,11100,15,118,50387,600
1751,1960,1997-12-04,monthly,Tachov,2,0,,,,,F,,4350,15,27,20509,700
1752,1961,1995-08-30,monthly,Rakovnik,2,0,,,,,F,,8700,15,78,34180,800
1753,1962,1996-02-24,monthly,Vsetin,1,0,,,,,F,,57600,15,69,134061,200
1754,1963,1996-02-03,monthly,Havlickuv Brod,1,1,,,,,F,,44800,15,72,114627,400
1755,1964,1996-02-12,monthly,Klatovy,1,0,,,,,F,,10500,15,66,29900,1100
1756,1966,1993-02-12,monthly,Plzen - jih,1,0,,,,,F,,42400,15,144,74896,900
1757,1969,1994-04-02,monthly,Kolin,1,0,,,,,F,,17600,15,119,44771,800
1758,1970,1993-12-08,monthly,Mlada Boleslav,1,1,,,,,F,,41120,15,124,100035,900
1759,1971,1995-08-04,monthly,Usti nad Labem,1,0,,,,,F,,27300,15,97,64786,800
1760,1972,1993-01-02,monthly,Vsetin,1,0,,,,,F,,5950,15,145,34913,400
1761,1973,1996-06-05,monthly,Novy Jicin,1,0,,,,,F,,3510,15,63,25866,600
1762,1974,1995-06-01,monthly,Havlickuv Brod,1,0,,,,,F,,3500,200,47,33236,300
1763,1975,1994-09-07,monthly,Prachatice,1,0,,,,,F,,28600,15,107,55869,200
1764,1976,1997-03-25,monthly,Plzen - mesto,1,1,,,,,F,,22200,15,46,57008,400
1765,1977,1996-02-03,monthly,Usti nad Labem,1,0,,,,,F,,22000,15,74,42526,200
1766,1979,1993-01-11,monthly,Plzen - mesto,2,0,,,,,F,,3900,15,139,26722,900
1767,1980,1996-03-16,monthly,Semily,1,0,,,,,F,,11520,15,79,53175,700
1768,1981,1993-10-08,monthly,Zlin,1,0,,,,,F,,8970,15,121,33031,900
1769,1982,1997-05-08,monthly,Kutna Hora,1,0,,,,,F,,38240,15,42,61508,500
1770,1983,1997-12-25,monthly,Brno - mesto,1,0,,,,,F,,37600,15,26,82616,800
1771,1984,1993-11-07,monthly,Opava,2,0,,,,,F,,38720,15,127,81328,800
1772,1985,1996-07-29,monthly,Strakonice,1,0,,,,,F,,28900,15,68,64889,600
1773,1986,1995-04-04,monthly,Nachod,1,0,,,,,F,,15900,15,94,50131,1100
1774,1987,1994-03-17,monthly,Brno - mesto,2,0,,,,,F,,31520,15,116,68971,900
1775,1988,1996-12-30,monthly,Olomouc,1,0,,,,,F,,11840,15,63,36122,300
1776,1989,1994-09-21,monthly,Rychnov nad Kneznou,1,0,,,,,F,,10250,15,99,32606,200
1777,1990,1993-06-09,monthly,Hl.m. Praha,1,0,,,,,F,,3600,15,135,33166,600
1778,1991,1996-11-16,monthly,Hl.m. Praha,1,0,,,,,F,,22500,15,52,93822,800
1779,1992,1997-09-27,monthly,Rychnov nad Kneznou,2,0,,,,,F,,10300,15,34,34369,1100
1780,1993,1994-10-30,monthly,Frydek - Mistek,1,0,68400.0,5700.0,12.0,B,T,T,64400,2,98,124297,-4294
1781,1994,1995-07-19,monthly,Havlickuv Brod,1,1,,,,,F,,54600,15,97,119606,1100
1782,1995,1997-07-18,monthly,Brno - mesto,1,0,,,,,F,,4500,15,31,30647,600
1783,1997,1996-09-05,monthly,Ostrava - mesto,2,0,,,,,F,,7400,15,57,41102,600
1784,1998,1993-06-17,monthly,Hl.m. Praha,1,1,,,,,F,,32300,15,134,103477,900
1785,1999,1993-06-06,monthly,Karvina,1,1,,,,,F,,39200,15,134,84400,300
1786,2000,1997-08-06,monthly,Kolin,1,1,290820.0,4847.0,60.0,C,T,F,19520,14,36,76259,900
1787,2001,1994-05-19,monthly,Prerov,1,1,,,,,F,,42200,15,113,115597,1000
1788,2002,1993-04-08,monthly,Hl.m. Praha,1,0,,,,,F,,12400,15,134,42652,400
1789,2003,1995-11-27,monthly,Ceska Lipa,1,0,,,,,F,,63900,15,75,135329,1100
1790,2004,1996-08-04,monthly,Havlickuv Brod,1,1,,,,,F,,29600,15,60,105528,700
1791,2005,1997-05-11,monthly,Jindrichuv Hradec,1,0,,,,,F,,8700,15,47,38507,700
1792,2006,1997-06-16,monthly,Klatovy,1,0,,,,,F,,3750,15,33,29120,700
1793,2007,1997-09-29,monthly,Jicin,1,0,,,,,F,,62000,15,47,131593,1100
1794,2008,1993-04-16,monthly,Usti nad Orlici,2,0,,,,,F,,32480,15,147,102033,700
1795,2009,1994-04-14,monthly,Pelhrimov,1,1,,,,,F,,41120,15,113,86781,1100
1796,2010,1993-12-27,monthly,Hl.m. Praha,2,0,,,,,F,,13600,15,117,32723,1100
1797,2011,1993-03-25,monthly,Prerov,1,0,,,,,F,,4290,12,135,25640,900
1798,2012,1996-04-08,monthly,Kladno,1,0,,,,,F,,10600,15,61,43663,1000
1799,2013,1996-08-15,monthly,Brno - mesto,1,1,,,,,F,,44400,15,57,123956,1100
1800,2015,1995-11-25,monthly,Frydek - Mistek,2,0,,,,,F,,13120,15,87,45627,1100
1801,2016,1997-02-23,monthly,Hl.m. Praha,1,0,,,,,F,,5200,15,58,28775,800
1802,2017,1996-02-21,monthly,Brno - mesto,1,0,,,,,F,,8900,15,90,35136,1100
1803,2018,1995-06-04,monthly,Havlickuv Brod,1,0,38520.0,3210.0,12.0,A,T,F,5400,15,111,31302,900
1804,2019,1997-06-11,monthly,Zlin,1,0,,,,,F,,6960,15,39,21466,700
1805,2020,1993-09-04,monthly,Rakovnik,1,0,,,,,F,,37400,15,129,52415,1100
1806,2021,1997-02-05,monthly,Jesenik,1,0,,,,,F,,5300,700,8,21700,900
1807,2022,1993-06-11,monthly,Olomouc,2,0,,,,,F,,13300,15,135,46468,700
1808,2023,1993-01-26,monthly,Frydek - Mistek,2,0,,,,,F,,44640,15,145,100923,200
1809,2024,1997-03-02,monthly,Strakonice,1,0,,,,,F,,11500,15,48,42078,500
1810,2025,1994-10-02,monthly,Prachatice,1,0,,,,,F,,23000,15,105,54132,800
1811,2026,1996-09-14,monthly,Zlin,1,0,,,,,F,,24400,15,60,73948,900
1812,2027,1994-11-28,monthly,Prachatice,1,0,,,,,F,,11900,15,96,33958,800
1813,2029,1993-05-29,monthly,Brno - venkov,1,0,,,,,F,,3700,100,15,26300,700
1814,2030,1994-09-13,monthly,Trutnov,1,0,,,,,F,,25300,15,104,98070,1100
1815,2032,1996-11-14,monthly,Liberec,1,0,,,,,F,,10600,15,52,29885,200
1816,2033,1996-03-20,monthly,Novy Jicin,1,0,,,,,F,,18080,15,74,56408,1100
1817,2034,1996-08-21,monthly,Brno - mesto,1,1,,,,,F,,32960,15,59,96679,400
1818,2035,1996-05-10,monthly,Blansko,2,0,176328.0,4898.0,36.0,C,T,F,26500,15,67,92534,400
1819,2036,1997-10-03,monthly,Karvina,1,0,,,,,F,,27500,15,43,66459,400
1820,2037,1993-05-06,monthly,Strakonice,1,0,,,,,F,,18080,15,141,66500,900
1821,2038,1993-08-06,monthly,Havlickuv Brod,1,0,,,,,F,,16960,15,158,47944,900
