"","account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan_amount","loan_payments","loan_term","loan_status","loan","loan_default","max_withdrawal","min_withdrawal","id","date","type","amount","balance","bank","account","method","category","cc_payments","max_balance","min_balance"
"890",931,"1993-10-15","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,9440,15,271911,"1993-10-15","credit",700,700,"",NA,"cash","",150,40923,700
"891",932,"1996-07-08","monthly","Strakonice",2,0,NA,NA,NA,NA,"F",NA,9250,15,272511,"1996-07-08","credit",900,900,"",NA,"cash","",61,29502,900
"892",933,"1995-11-18","monthly","Tabor",1,0,NA,NA,NA,NA,"F",NA,11250,15,272686,"1995-11-18","credit",800,800,"",NA,"cash","",72,37698,800
"893",934,"1997-11-27","monthly","Nymburk",2,0,NA,NA,NA,NA,"F",NA,12550,15,272946,"1997-11-27","credit",300,300,"",NA,"cash","",23,36112,300
"894",935,"1996-12-25","monthly","Cheb",1,0,NA,NA,NA,NA,"F",NA,4600,15,273059,"1996-12-25","credit",500,500,"",NA,"cash","",45,22788,500
"895",936,"1996-03-02","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,3760,15,273233,"1996-03-02","credit",700,700,"",NA,"cash","",69,24562,700
"896",937,"1995-08-26","monthly","Hradec Kralove",1,0,NA,NA,NA,NA,"F",NA,6700,15,273459,"1995-08-26","credit",900,900,"",NA,"cash","",77,33466,900
"897",938,"1997-12-13","monthly","Karvina",1,0,22260,371,60,"C","T","F",5640,15,273705,"1997-12-13","credit",700,700,"",NA,"cash","",31,37570,700
"898",939,"1994-10-04","monthly","Brno - venkov",2,0,NA,NA,NA,NA,"F",NA,7290,15,273854,"1994-10-04","credit",1100,1100,"",NA,"cash","",103,24828,1100
"899",940,"1994-11-15","monthly","Litomerice",2,1,284280,4738,60,"C","T","F",63200,15,274158,"1994-11-15","credit",300,300,"",NA,"cash","",106,136560,300
"900",941,"1994-06-08","monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,"F",NA,9400,15,274513,"1994-06-08","credit",200,200,"",NA,"cash","",121,37056,200
"901",942,"1993-08-16","monthly","Nymburk",1,0,NA,NA,NA,NA,"F",NA,31100,15,274852,"1993-08-16","credit",800,800,"",NA,"cash","",232,81932,800
"902",943,"1993-02-03","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,8670,15,275306,"1993-02-03","credit",800,800,"",NA,"cash","",143,30490,800
"903",944,"1993-03-08","monthly","Karvina",2,0,NA,NA,NA,NA,"F",NA,18700,15,275675,"1993-03-08","credit",500,17427,"",NA,"cash","",144,69717,16927
"904",945,"1996-08-16","monthly","Pisek",1,1,NA,NA,NA,NA,"F",NA,21700,15,276116,"1996-08-16","credit",600,600,"",NA,"cash","",46,96014,600
"905",946,"1996-01-01","monthly","Tabor",1,0,NA,NA,NA,NA,"F",NA,24700,15,276309,"1996-01-01","credit",1100,1100,"",NA,"cash","",74,67965,1100
"906",947,"1993-05-17","monthly","Kromeriz",2,0,NA,NA,NA,NA,"F",NA,36960,15,276496,"1993-05-17","credit",1100,1100,"",NA,"cash","",171,64798,1100
"907",949,"1996-02-13","monthly","Jihlava",1,0,NA,NA,NA,NA,"F",NA,33000,0,277395,"1996-02-13","credit",700,700,"",NA,"cash","",76,81900,-502
"908",950,"1993-08-26","monthly","Semily",1,1,NA,NA,NA,NA,"F",NA,63200,15,277585,"1993-08-26","credit",200,200,"",NA,"cash","",142,128742,200
"909",951,"1996-04-28","monthly","Beroun",1,0,NA,NA,NA,NA,"F",NA,4350,15,277985,"1996-04-28","credit",1100,1100,"",NA,"cash","",61,30322,1100
"910",952,"1997-11-09","monthly","Usti nad Labem",1,0,NA,NA,NA,NA,"F",NA,18300,15,278165,"1997-11-09","credit",400,400,"",NA,"cash","",32,62781,400
"911",953,"1995-07-22","monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,"F",NA,6600,15,278294,"1995-07-22","credit",400,400,"",NA,"cash","",104,40595,400
"912",954,"1996-01-08","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,8960,15,278619,"1996-01-08","credit",1000,1000,"",NA,"cash","",89,46354,1000
"913",955,"1996-07-08","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,15800,15,278907,"1996-07-08","credit",400,400,"",NA,"cash","",64,58275,400
"914",956,"1993-12-05","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,27800,15,279118,"1993-12-05","credit",400,400,"",NA,"cash","",166,83437,400
"915",957,"1995-12-22","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,7230,15,279492,"1995-12-22","credit",500,500,"",NA,"cash","",92,28892,500
"916",958,"1996-06-06","monthly","Olomouc",2,0,NA,NA,NA,NA,"F",NA,8100,15,279766,"1996-06-06","credit",200,200,"",NA,"cash","",63,37038,200
"917",959,"1996-02-23","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,4900,15,279958,"1996-02-23","credit",1000,1000,"",NA,"cash","",66,25944,1000
"918",960,"1994-11-02","after every transaction","Kladno",1,1,189060,3151,60,"C","T","F",44900,100,280169,"1994-11-02","credit",200,200,"",NA,"cash","",105,137223,200
"919",961,"1997-10-18","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,15400,15,280643,"1997-10-18","credit",300,300,"",NA,"cash","",30,45514,300
"920",962,"1996-06-24","monthly","Zlin",2,0,NA,NA,NA,NA,"F",NA,23100,15,280755,"1996-06-24","credit",200,200,"",NA,"cash","",68,54045,200
"921",963,"1996-08-09","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,24500,15,280931,"1996-08-09","credit",500,500,"",NA,"cash","",58,87532,500
"922",964,"1994-07-08","monthly","Plzen - mesto",1,0,NA,NA,NA,NA,"F",NA,27700,15,281115,"1994-07-08","credit",400,400,"",NA,"cash","",143,90662,400
"923",965,"1993-08-25","monthly","Strakonice",1,0,NA,NA,NA,NA,"F",NA,7300,15,281390,"1993-08-25","credit",700,700,"",NA,"cash","",156,34370,700
"924",966,"1997-10-14","monthly","Cesky Krumlov",1,0,NA,NA,NA,NA,"F",NA,2129,15,281805,"1997-10-14","credit",1100,1100,"",NA,"cash","",25,25390,1100
"925",967,"1996-08-17","monthly","Cesky Krumlov",1,1,NA,NA,NA,NA,"F",NA,37100,15,281914,"1996-08-17","credit",900,900,"",NA,"cash","",56,128400,900
"926",968,"1995-11-11","monthly","Ostrava - mesto",2,0,NA,NA,NA,NA,"F",NA,12500,15,282147,"1995-11-11","credit",200,200,"",NA,"cash","",85,50723,200
"927",969,"1994-01-08","monthly","Prachatice",1,1,NA,NA,NA,NA,"F",NA,31400,15,282400,"1994-01-08","credit",200,200,"",NA,"cash","",217,104518,200
"928",970,"1997-07-20","monthly","Pisek",1,1,NA,NA,NA,NA,"F",NA,15100,15,282756,"1997-07-20","credit",400,400,"",NA,"cash","",37,77766,400
"929",971,"1996-07-18","monthly","Pribram",1,0,NA,NA,NA,NA,"F",NA,13280,15,282893,"1996-07-18","credit",500,500,"",NA,"cash","",68,46335,500
"930",972,"1996-09-29","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,5100,15,283100,"1996-09-29","credit",600,600,"",NA,"cash","",52,21862,600
"931",973,"1994-11-05","monthly","Brno - mesto",2,0,NA,NA,NA,NA,"F",NA,13650,15,283295,"1994-11-05","credit",600,600,"",NA,"cash","",101,45665,600
"932",974,"1994-02-25","monthly","Rokycany",1,0,NA,NA,NA,NA,"F",NA,33900,15,283584,"1994-02-25","credit",500,500,"",NA,"cash","",117,86826,500
"933",975,"1996-10-19","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,6300,15,283885,"1996-10-19","credit",800,800,"",NA,"cash","",51,28976,800
"934",976,"1996-01-27","monthly","Vsetin",1,0,NA,NA,NA,NA,"F",NA,42400,15,284055,"1996-01-27","credit",900,900,"",NA,"cash","",73,82098,900
"935",977,"1993-04-26","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,44320,15,284272,"1993-04-26","credit",800,800,"",NA,"cash","",153,114688,800
"936",978,"1993-08-18","monthly","Opava",1,1,NA,NA,NA,NA,"F",NA,11900,15,284708,"1993-08-18","credit",1100,1100,"",NA,"cash","",125,93284,1100
"937",979,"1993-02-16","monthly","Tabor",1,0,NA,NA,NA,NA,"F",NA,20800,15,285072,"1993-02-16","credit",1000,1000,"",NA,"cash","",142,63105,1000
"938",980,"1996-12-11","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,16100,15,285505,"1996-12-11","credit",300,300,"",NA,"cash","",55,66098,300
"939",981,"1995-03-25","monthly","Zdar nad Sazavou",1,1,NA,NA,NA,NA,"F",NA,26400,15,285739,"1995-03-25","credit",600,600,"",NA,"cash","",92,109893,600
"940",982,"1993-02-05","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,16800,15,286072,"1993-02-05","credit",900,900,"",NA,"cash","",179,49039,900
"941",984,"1996-07-10","monthly","Benesov",1,0,NA,NA,NA,NA,"F",NA,11900,15,287159,"1996-07-10","credit",200,200,"",NA,"cash","",64,46788,200
"942",985,"1994-05-29","monthly","Ceska Lipa",2,0,NA,NA,NA,NA,"F",NA,7950,15,287366,"1994-05-29","credit",900,900,"",NA,"cash","",107,30396,900
"943",986,"1996-05-02","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,13500,15,287660,"1996-05-02","credit",600,600,"",NA,"cash","",65,36823,600
"944",987,"1996-08-27","monthly","Cesky Krumlov",2,0,NA,NA,NA,NA,"F",NA,36960,15,287853,"1996-08-27","credit",1100,1100,"",NA,"cash","",61,73967,1100
"945",988,"1994-10-22","monthly","Praha - vychod",1,0,NA,NA,NA,NA,"F",NA,8400,15,288061,"1994-10-22","credit",400,400,"",NA,"cash","",98,50257,400
"946",989,"1994-03-14","monthly","Prachatice",1,0,NA,NA,NA,NA,"F",NA,4000,15,288380,"1994-03-14","credit",1000,1000,"",NA,"cash","",111,29011,1000
"947",990,"1995-10-11","monthly","Pelhrimov",1,1,NA,NA,NA,NA,"F",NA,19900,15,288766,"1995-10-11","credit",700,700,"",NA,"cash","",80,97505,700
"948",991,"1993-05-18","monthly","Most",1,0,NA,NA,NA,NA,"F",NA,64800,15,289039,"1993-05-18","credit",1100,1100,"",NA,"cash","",140,121246,1100
"949",992,"1995-10-01","monthly","Domazlice",1,0,NA,NA,NA,NA,"F",NA,20000,15,289463,"1995-10-01","credit",700,700,"",NA,"cash","",84,45061,700
"950",993,"1996-11-14","monthly","Kutna Hora",1,1,108720,1812,60,"C","T","F",51300,15,289872,"1996-11-14","credit",1000,1000,"",NA,"cash","",51,123602,1000
"951",994,"1995-09-15","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,23700,15,290089,"1995-09-15","credit",700,700,"",NA,"cash","",127,78517,700
"952",995,"1995-08-23","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,4740,15,290367,"1995-08-23","credit",1000,1000,"",NA,"cash","",77,30252,1000
"953",996,"1997-08-18","monthly","Pardubice",1,0,NA,NA,NA,NA,"F",NA,6100,15,290652,"1997-08-18","credit",1100,1100,"",NA,"cash","",30,30371,1100
"954",997,"1997-05-08","monthly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,4110,15,290781,"1997-05-08","credit",700,700,"",NA,"cash","",47,31643,700
"955",998,"1993-11-11","monthly","Pardubice",1,1,NA,NA,NA,NA,"F",NA,87400,15,290993,"1993-11-11","credit",200,24808,"",NA,"cash","",125,109569,9758
"956",1000,"1993-01-25","monthly","Vsetin",1,0,NA,NA,NA,NA,"F",NA,32600,15,292053,"1993-01-25","credit",200,200,"",NA,"cash","",146,102396,200
"957",1002,"1996-09-17","monthly","Svitavy",1,0,NA,NA,NA,NA,"F",NA,5900,15,293231,"1996-09-17","credit",500,500,"",NA,"cash","",59,29756,500
"958",1003,"1996-10-10","monthly","Plzen - sever",1,0,NA,NA,NA,NA,"F",NA,22000,15,293470,"1996-10-10","credit",200,200,"",NA,"cash","",55,76667,200
"959",1004,"1996-07-02","monthly","Karvina",1,0,188532,5237,36,"C","T","F",62100,15,293692,"1996-07-02","credit",200,200,"",NA,"cash","",85,143846,200
"960",1005,"1993-02-23","weekly","Brno - mesto",1,0,NA,NA,NA,NA,"F",NA,58000,30,293959,"1993-02-23","credit",300,300,"",NA,"cash","",149,150458,300
"961",1006,"1993-02-08","monthly","Kutna Hora",1,0,NA,NA,NA,NA,"F",NA,8190,15,294480,"1993-02-08","credit",1000,1000,"",NA,"cash","",178,59040,1000
"962",1007,"1996-06-28","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,53300,15,295137,"1996-06-28","credit",1000,1000,"",NA,"cash","",106,104968,1000
"963",1008,"1996-10-05","monthly","Rakovnik",1,0,NA,NA,NA,NA,"F",NA,8700,15,295358,"1996-10-05","credit",700,700,"",NA,"cash","",55,37132,700
"964",1009,"1995-08-01","weekly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,63600,30,295550,"1995-08-01","credit",400,400,"",NA,"cash","",83,136344,400
"965",1010,"1995-05-01","monthly","Trebic",1,0,NA,NA,NA,NA,"F",NA,63700,15,295857,"1995-05-01","credit",800,800,"",NA,"cash","",109,141422,800
"966",1011,"1994-12-17","monthly","Jicin",1,0,204000,3400,60,"C","T","F",22588,15,296240,"1994-12-17","credit",400,400,"",NA,"cash","",106,99044,400
"967",1012,"1994-07-09","monthly","Znojmo",1,0,98184,4091,24,"A","T","F",24723,1,296664,"1994-07-09","credit",500,500,"",NA,"cash","",179,78911,500
"968",1013,"1996-05-13","monthly","Kromeriz",1,0,NA,NA,NA,NA,"F",NA,2580,15,297079,"1996-05-13","credit",300,300,"",NA,"cash","",59,26852,300
"969",1014,"1996-03-20","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,19700,15,297258,"1996-03-20","credit",800,800,"",NA,"cash","",79,69271,800
"970",1015,"1997-06-14","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,11000,15,297448,"1997-06-14","credit",1100,1100,"",NA,"cash","",41,38938,1100
"971",1016,"1993-09-29","monthly","Teplice",1,1,NA,NA,NA,NA,"F",NA,25100,15,297579,"1993-09-29","credit",600,600,"",NA,"cash","",129,119385,600
"972",1017,"1994-08-11","monthly","Ceske Budejovice",1,0,NA,NA,NA,NA,"F",NA,29200,15,298078,"1994-08-11","credit",800,800,"",NA,"cash","",106,74560,800
"973",1018,"1993-06-03","monthly","Melnik",1,0,NA,NA,NA,NA,"F",NA,5400,15,298489,"1993-06-03","credit",600,600,"",NA,"cash","",152,34048,600
"974",1019,"1993-01-21","monthly","Usti nad Orlici",1,1,NA,NA,NA,NA,"F",NA,20960,15,298978,"1993-01-21","credit",1100,1100,"",NA,"cash","",148,71185,1100
"975",1020,"1996-04-09","monthly","Breclav",1,0,NA,NA,NA,NA,"F",NA,4000,10,299572,"1996-04-09","credit",1100,1100,"",NA,"cash","",72,30473,1100
"976",1021,"1996-11-17","monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,"F",NA,3990,15,299849,"1996-11-17","credit",1000,1000,"",NA,"cash","",47,27435,1000
"977",1022,"1994-08-01","weekly","Decin",2,0,NA,NA,NA,NA,"F",NA,64000,30,300022,"1994-08-01","credit",700,700,"",NA,"cash","",140,155581,700
"978",1023,"1993-08-13","monthly","Tabor",1,1,NA,NA,NA,NA,"F",NA,37280,15,300377,"1993-08-13","credit",1100,1100,"",NA,"cash","",130,67032,1100
"979",1024,"1997-05-02","monthly","Prachatice",1,0,NA,NA,NA,NA,"F",NA,2790,15,300687,"1997-05-02","credit",600,600,"",NA,"cash","",41,21041,600
"980",1026,"1997-09-03","monthly","Strakonice",2,1,NA,NA,NA,NA,"F",NA,18500,15,301710,"1997-09-03","credit",1000,1000,"",NA,"cash","",34,72773,1000
"981",1027,"1997-07-18","monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,"F",NA,4200,15,301852,"1997-07-18","credit",800,800,"",NA,"cash","",36,23873,800
"982",1028,"1996-03-19","monthly","Cheb",2,0,NA,NA,NA,NA,"F",NA,4900,500,301967,"1996-03-19","credit",400,400,"",NA,"cash","",18,24200,400
"983",1029,"1996-06-25","monthly","Plzen - mesto",1,0,NA,NA,NA,NA,"F",NA,63800,15,302074,"1996-06-25","credit",600,600,"",NA,"cash","",98,194119,600
"984",1030,"1995-11-12","monthly","Hodonin",1,0,NA,NA,NA,NA,"F",NA,9600,15,302398,"1995-11-12","credit",1100,1100,"",NA,"cash","",72,50026,1100
"985",1031,"1995-06-20","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,24640,15,302698,"1995-06-20","credit",900,900,"",NA,"cash","",90,72294,900
"986",1032,"1993-04-26","monthly","Praha - zapad",1,1,NA,NA,NA,NA,"F",NA,64600,15,303130,"1993-04-26","credit",400,400,"",NA,"cash","",141,154149,400
"987",1033,"1997-08-05","monthly","Ceska Lipa",1,0,NA,NA,NA,NA,"F",NA,8400,400,303566,"1997-08-05","credit",1100,1100,"",NA,"cash","",15,39468,1100
"988",1034,"1997-04-04","monthly","Opava",1,0,NA,NA,NA,NA,"F",NA,5760,15,303649,"1997-04-04","credit",1100,1100,"",NA,"cash","",50,42989,1100
"989",1035,"1997-04-18","monthly","Opava",1,1,NA,NA,NA,NA,"F",NA,18500,15,303789,"1997-04-18","credit",700,700,"",NA,"cash","",42,79727,700
"990",1036,"1996-01-18","monthly","Praha - zapad",1,1,NA,NA,NA,NA,"F",NA,25700,15,303955,"1996-01-18","credit",600,600,"",NA,"cash","",71,88639,600
"991",1037,"1997-02-18","monthly","Hl.m. Praha",1,1,NA,NA,NA,NA,"F",NA,19300,15,304174,"1997-02-18","credit",500,500,"",NA,"cash","",46,84214,500
"992",1038,"1995-04-20","monthly","Zlin",1,0,NA,NA,NA,NA,"F",NA,4590,15,304382,"1995-04-20","credit",400,400,"",NA,"cash","",85,24500,400
"993",1039,"1993-05-10","weekly","Karvina",2,1,NA,NA,NA,NA,"F",NA,64500,30,304668,"1993-05-10","credit",400,400,"",NA,"cash","",186,149189,400
"994",1040,"1996-05-18","monthly","Prachatice",1,0,NA,NA,NA,NA,"F",NA,60400,15,305128,"1996-05-18","credit",1000,1000,"",NA,"cash","",74,127976,1000
"995",1042,"1994-04-03","monthly","Hradec Kralove",1,0,NA,NA,NA,NA,"F",NA,29200,15,305652,"1994-04-03","credit",900,900,"",NA,"cash","",117,66650,900
"996",1043,"1997-08-13","monthly","Hl.m. Praha",2,1,NA,NA,NA,NA,"F",NA,21700,15,305957,"1997-08-13","credit",1000,1000,"",NA,"cash","",34,84823,1000
"997",1044,"1995-11-09","monthly","Ceske Budejovice",1,1,NA,NA,NA,NA,"F",NA,19400,15,306079,"1995-11-09","credit",500,500,"",NA,"cash","",76,63643,500
"998",1045,"1996-05-09","monthly","Beroun",1,0,NA,NA,NA,NA,"F",NA,10000,15,306402,"1996-05-09","credit",800,800,"",NA,"cash","",65,29521,800
"999",1046,"1995-04-14","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,16000,15,306608,"1995-04-14","credit",700,700,"",NA,"cash","",103,51107,700
"1000",1047,"1994-06-13","monthly","Nachod",1,0,NA,NA,NA,NA,"F",NA,7400,15,306900,"1994-06-13","credit",800,800,"",NA,"cash","",120,37589,800
"1001",1048,"1993-05-05","monthly","Jablonec n. Nisou",2,0,NA,NA,NA,NA,"F",NA,4900,15,307229,"1993-05-05","credit",1100,1100,"",NA,"cash","",137,32056,1100
"1002",1049,"1997-12-04","monthly","Pisek",1,0,NA,NA,NA,NA,"F",NA,5200,15,307626,"1997-12-04","credit",500,500,"",NA,"cash","",33,36081,500
"1003",1050,"1993-02-24","after every transaction","Hodonin",2,0,NA,NA,NA,NA,"F",NA,28600,100,307761,"1993-02-24","credit",1000,1000,"",NA,"cash","",146,103728,1000
"1004",1051,"1993-10-21","monthly","Jablonec n. Nisou",2,0,NA,NA,NA,NA,"F",NA,28000,15,308230,"1993-10-21","credit",800,800,"",NA,"cash","",127,61520,800
"1005",1052,"1993-09-27","monthly","Trebic",1,0,NA,NA,NA,NA,"F",NA,29100,15,308581,"1993-09-27","credit",200,200,"",NA,"cash","",149,77637,200
"1006",1053,"1994-05-25","monthly","Hodonin",1,0,NA,NA,NA,NA,"F",NA,31840,15,308903,"1994-05-25","credit",700,700,"",NA,"cash","",121,44893,700
"1007",1054,"1993-02-19","monthly","Praha - vychod",1,0,NA,NA,NA,NA,"F",NA,18560,15,309324,"1993-02-19","credit",800,800,"",NA,"cash","",150,46555,800
"1008",1055,"1996-12-12","monthly","Rokycany",2,0,NA,NA,NA,NA,"F",NA,4950,15,309758,"1996-12-12","credit",600,600,"",NA,"cash","",45,23416,600
"1009",1056,"1996-12-28","weekly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,38500,30,309927,"1996-12-28","credit",1100,1100,"",NA,"cash","",35,105251,1100
"1010",1057,"1993-08-23","monthly","Rakovnik",1,0,NA,NA,NA,NA,"F",NA,8100,15,310149,"1993-08-23","credit",1000,1000,"",NA,"cash","",125,31485,1000
"1011",1058,"1996-06-11","monthly","Pardubice",1,1,NA,NA,NA,NA,"F",NA,27680,15,310525,"1996-06-11","credit",1000,1000,"",NA,"cash","",61,86188,1000
"1012",1059,"1995-05-30","monthly","Mlada Boleslav",1,0,NA,NA,NA,NA,"F",NA,8500,15,310776,"1995-05-30","credit",1100,1100,"",NA,"cash","",83,23118,1100
"1013",1060,"1996-10-20","monthly","Kutna Hora",1,0,NA,NA,NA,NA,"F",NA,22700,1400,311073,"1996-10-20","credit",800,800,"",NA,"cash","",25,72611,800
"1014",1061,"1997-10-17","monthly","Chrudim",1,0,NA,NA,NA,NA,"F",NA,9300,15,311188,"1997-10-17","credit",1000,1000,"",NA,"cash","",31,32196,1000
"1015",1062,"1993-07-11","monthly","Kutna Hora",1,0,NA,NA,NA,NA,"F",NA,28800,15,311313,"1993-07-11","credit",1000,1000,"",NA,"cash","",131,87829,1000
"1016",1063,"1996-09-19","monthly","Frydek - Mistek",1,0,NA,NA,NA,NA,"F",NA,17600,15,311707,"1996-09-19","credit",200,200,"",NA,"cash","",60,89300,200
"1017",1064,"1997-09-29","monthly","Karvina",1,0,NA,NA,NA,NA,"F",NA,6700,15,311875,"1997-09-29","credit",500,500,"",NA,"cash","",28,31827,500
"1018",1065,"1993-03-27","monthly","Olomouc",1,0,NA,NA,NA,NA,"F",NA,22700,15,311997,"1993-03-27","credit",400,400,"",NA,"cash","",170,65741,400
"1019",1066,"1996-09-15","weekly","Jindrichuv Hradec",1,0,NA,NA,NA,NA,"F",NA,63300,30,312377,"1996-09-15","credit",900,900,"",NA,"cash","",78,145024,900
"1020",1067,"1996-09-10","monthly","Chomutov",2,1,NA,NA,NA,NA,"F",NA,58000,15,312604,"1996-09-10","credit",1000,1000,"",NA,"cash","",83,146318,1000
"1021",1068,"1997-02-15","monthly","Usti nad Orlici",1,0,253200,4220,60,"C","T","F",34800,15,312850,"1997-02-15","credit",1000,1000,"",NA,"cash","",49,96491,1000
"1022",1069,"1993-07-24","monthly","Karvina",2,0,NA,NA,NA,NA,"F",NA,3800,15,313072,"1993-07-24","credit",700,700,"",NA,"cash","",127,26753,700
"1023",1070,"1996-04-23","monthly","Uherske Hradiste",1,0,NA,NA,NA,NA,"F",NA,18500,15,313446,"1996-04-23","credit",200,200,"",NA,"cash","",66,53992,200
"1024",1071,"1993-05-10","weekly","Frydek - Mistek",1,0,253200,4220,60,"C","T","F",62600,30,313654,"1993-05-10","credit",800,800,"",NA,"cash","",153,133188,800
"1025",1072,"1997-12-09","monthly","Znojmo",1,0,NA,NA,NA,NA,"F",NA,14720,15,314122,"1997-12-09","credit",400,400,"",NA,"cash","",28,57351,400
"1026",1073,"1994-02-27","monthly","Opava",1,0,NA,NA,NA,NA,"F",NA,44960,15,314247,"1994-02-27","credit",1000,1000,"",NA,"cash","",156,103225,1000
"1027",1074,"1996-05-16","monthly","Kromeriz",1,1,NA,NA,NA,NA,"F",NA,31400,15,314613,"1996-05-16","credit",1000,1000,"",NA,"cash","",63,105596,1000
"1028",1075,"1995-07-13","monthly","Jablonec n. Nisou",1,0,NA,NA,NA,NA,"F",NA,25100,15,314825,"1995-07-13","credit",800,800,"",NA,"cash","",110,59107,800
"1029",1076,"1994-10-30","monthly","Hl.m. Praha",1,0,NA,NA,NA,NA,"F",NA,19100,15,315130,"1994-10-30","credit",200,200,"",NA,"cash","",115,85941,200
"1030",1077,"1993-03-03","monthly","Ceske Budejovice",1,1,NA,NA,NA,NA,"F",NA,29300,15,315547,"1993-03-03","credit",1000,1000,"",NA,"cash","",186,98011,1000
"1031",1078,"1996-07-12","monthly","Hl.m. Praha",2,0,NA,NA,NA,NA,"F",NA,13450,15,315943,"1996-07-12","credit",800,800,"",NA,"cash","",61,29352,800
"1032",1079,"1993-09-14","monthly","Ostrava - mesto",1,0,NA,NA,NA,NA,"F",NA,42600,15,316133,"1993-09-14","credit",700,700,"",NA,"cash","",137,103468,700
"1033",1080,"1993-12-27","monthly","Brno - venkov",1,1,NA,NA,NA,NA,"F",NA,39520,15,316587,"1993-12-27","credit",700,700,"",NA,"cash","",123,111580,700
"1034",1081,"1996-12-21","monthly","Zlin",2,0,NA,NA,NA,NA,"F",NA,5300,15,317005,"1996-12-21","credit",800,800,"",NA,"cash","",45,29617,800
"1035",1082,"1996-06-08","monthly","Benesov",1,0,NA,NA,NA,NA,"F",NA,11700,15,317174,"1996-06-08","credit",300,300,"",NA,"cash","",58,26598,300
"1036",1083,"1996-12-06","monthly","Jicin",1,0,50976,1416,36,"C","T","F",22240,15,317361,"1996-12-06","credit",400,400,"",NA,"cash","",59,48736,400
"1037",1085,"1997-09-11","monthly","Havlickuv Brod",1,0,NA,NA,NA,NA,"F",NA,16000,15,317943,"1997-09-11","credit",500,13889,"",NA,"cash","",35,61356,13389
"1038",1086,"1996-06-17","monthly","Litomerice",1,0,NA,NA,NA,NA,"F",NA,1410,15,318068,"1996-06-17","credit",700,700,"",NA,"cash","",57,26273,700
"1039",1087,"1996-06-26","monthly","Brno - venkov",1,0,NA,NA,NA,NA,"F",NA,26900,15,318311,"1996-06-26","credit",900,900,"",NA,"cash","",61,77560,900
